user_id,signup_date,city,acquisition_channel,device_type,user_type
8576,2024-02-06,Hyderabad,Instagram Ads,iOS,power
8577,2024-01-16,Hyderabad,Google Ads,iOS,occasional
8578,2024-03-07,Bangalore,Organic,Android,regular
8579,2024-03-28,Hyderabad,Instagram Ads,iOS,regular
8580,2024-02-19,Mumbai,Organic,iOS,power
8581,2024-02-19,Delhi,Referral,iOS,regular
8582,2024-01-02,Delhi,Google Ads,Android,occasional
8583,2024-02-04,Hyderabad,Referral,iOS,one_time
8584,2024-03-24,Mumbai,Organic,iOS,regular
8585,2024-02-17,Hyderabad,Instagram Ads,iOS,occasional
8586,2024-03-03,Bangalore,Organic,Android,occasional
8587,2024-01-09,Bangalore,Referral,Android,one_time
8588,2024-01-27,Mumbai,Instagram Ads,iOS,occasional
8589,2024-01-19,Bangalore,Instagram Ads,Android,occasional
8590,2024-02-13,Delhi,Google Ads,iOS,occasional
8591,2024-01-05,Mumbai,Google Ads,iOS,one_time
8592,2024-03-17,Hyderabad,Organic,iOS,power
8593,2024-01-24,Mumbai,Google Ads,Android,occasional
8594,2024-02-13,Delhi,Organic,iOS,one_time
8595,2024-01-30,Bangalore,Instagram Ads,Android,occasional
8596,2024-01-25,Mumbai,Google Ads,iOS,occasional
8597,2024-02-22,Mumbai,Google Ads,Android,occasional
8598,2024-02-06,Delhi,Instagram Ads,Android,regular
8599,2024-01-17,Mumbai,Organic,Android,occasional
8600,2024-01-19,Pune,Google Ads,iOS,occasional
8601,2024-01-29,Mumbai,Google Ads,Android,occasional
8602,2024-02-05,Mumbai,Referral,Android,occasional
8603,2024-02-03,Delhi,Referral,iOS,one_time
8604,2024-03-16,Pune,Instagram Ads,iOS,regular
8605,2024-01-06,Delhi,Organic,Android,occasional
8606,2024-02-24,Pune,Instagram Ads,Android,occasional
8607,2024-01-12,Delhi,Referral,Android,occasional
8608,2024-03-05,Mumbai,Organic,Android,regular
8609,2024-03-28,Pune,Referral,Android,occasional
8610,2024-02-09,Delhi,Referral,iOS,one_time
8611,2024-02-29,Pune,Referral,Android,occasional
8612,2024-03-27,Bangalore,Google Ads,iOS,one_time
8613,2024-02-27,Bangalore,Google Ads,Android,one_time
8614,2024-02-23,Delhi,Google Ads,Android,regular
8615,2024-01-26,Hyderabad,Instagram Ads,iOS,regular
8616,2024-02-09,Bangalore,Instagram Ads,Android,one_time
8617,2024-03-22,Bangalore,Instagram Ads,iOS,one_time
8618,2024-01-15,Mumbai,Referral,Android,power
8619,2024-03-11,Mumbai,Google Ads,Android,power
8620,2024-02-01,Bangalore,Google Ads,iOS,regular
8621,2024-01-30,Pune,Instagram Ads,iOS,one_time
8622,2024-01-21,Mumbai,Google Ads,iOS,regular
8623,2024-02-20,Hyderabad,Referral,iOS,occasional
8624,2024-02-18,Mumbai,Instagram Ads,iOS,one_time
8625,2024-02-08,Bangalore,Referral,Android,power
8626,2024-03-26,Delhi,Organic,iOS,occasional
8627,2024-02-10,Delhi,Organic,Android,regular
8628,2024-02-19,Pune,Google Ads,Android,one_time
8629,2024-01-14,Bangalore,Instagram Ads,iOS,regular
8630,2024-01-17,Mumbai,Organic,iOS,occasional
8631,2024-02-07,Mumbai,Google Ads,iOS,occasional
8632,2024-01-29,Mumbai,Organic,Android,regular
8633,2024-02-19,Mumbai,Google Ads,iOS,power
8634,2024-02-15,Delhi,Referral,iOS,occasional
8635,2024-02-15,Hyderabad,Google Ads,iOS,regular
8636,2024-01-27,Delhi,Organic,iOS,one_time
8637,2024-01-13,Mumbai,Google Ads,Android,one_time
8638,2024-01-30,Delhi,Google Ads,iOS,occasional
8639,2024-01-22,Pune,Referral,iOS,occasional
8640,2024-01-04,Mumbai,Organic,Android,occasional
8641,2024-01-27,Bangalore,Instagram Ads,iOS,one_time
8642,2024-02-08,Pune,Referral,iOS,occasional
8643,2024-03-10,Bangalore,Referral,Android,regular
8644,2024-03-08,Pune,Organic,iOS,regular
8645,2024-03-06,Hyderabad,Organic,Android,occasional
8646,2024-01-15,Bangalore,Instagram Ads,iOS,occasional
8647,2024-03-18,Bangalore,Instagram Ads,iOS,occasional
8648,2024-02-25,Delhi,Instagram Ads,iOS,power
8649,2024-02-06,Pune,Organic,Android,occasional
8650,2024-01-28,Mumbai,Instagram Ads,Android,regular
8651,2024-01-24,Delhi,Google Ads,iOS,regular
8652,2024-03-12,Mumbai,Referral,Android,occasional
8653,2024-02-07,Hyderabad,Instagram Ads,Android,regular
8654,2024-02-09,Pune,Instagram Ads,iOS,occasional
8655,2024-03-12,Hyderabad,Google Ads,iOS,regular
8656,2024-03-01,Hyderabad,Google Ads,Android,occasional
8657,2024-02-28,Mumbai,Instagram Ads,iOS,occasional
8658,2024-02-19,Hyderabad,Google Ads,iOS,regular
8659,2024-01-02,Mumbai,Referral,iOS,regular
8660,2024-01-18,Delhi,Instagram Ads,Android,one_time
8661,2024-01-24,Pune,Instagram Ads,Android,occasional
8662,2024-03-15,Delhi,Referral,Android,occasional
8663,2024-03-02,Pune,Google Ads,iOS,power
8664,2024-01-18,Hyderabad,Google Ads,Android,occasional
8665,2024-03-17,Delhi,Instagram Ads,Android,occasional
8666,2024-02-08,Bangalore,Referral,Android,occasional
8667,2024-03-25,Mumbai,Referral,iOS,occasional
8668,2024-03-25,Hyderabad,Organic,iOS,regular
8669,2024-03-10,Bangalore,Instagram Ads,Android,regular
8670,2024-01-24,Delhi,Google Ads,iOS,one_time
8671,2024-01-27,Bangalore,Google Ads,Android,one_time
8672,2024-01-15,Pune,Google Ads,iOS,regular
8673,2024-02-14,Mumbai,Instagram Ads,iOS,occasional
8674,2024-01-24,Mumbai,Organic,iOS,regular
8675,2024-01-31,Hyderabad,Organic,iOS,power
8676,2024-03-31,Mumbai,Google Ads,Android,regular
8677,2024-02-18,Bangalore,Organic,Android,regular
8678,2024-03-29,Hyderabad,Google Ads,iOS,occasional
8679,2024-02-16,Pune,Google Ads,iOS,occasional
8680,2024-01-22,Mumbai,Instagram Ads,iOS,regular
8681,2024-03-14,Delhi,Organic,Android,power
8682,2024-02-22,Delhi,Referral,iOS,one_time
8683,2024-03-14,Hyderabad,Instagram Ads,iOS,regular
8684,2024-02-21,Hyderabad,Referral,iOS,occasional
8685,2024-03-01,Hyderabad,Google Ads,Android,regular
8686,2024-02-16,Pune,Referral,Android,occasional
8687,2024-01-27,Bangalore,Organic,iOS,regular
8688,2024-02-02,Pune,Organic,iOS,power
8689,2024-01-29,Pune,Organic,iOS,regular
8690,2024-01-23,Hyderabad,Referral,Android,regular
8691,2024-01-25,Delhi,Organic,iOS,occasional
8692,2024-02-21,Mumbai,Google Ads,Android,occasional
8693,2024-01-05,Mumbai,Organic,Android,regular
8694,2024-01-29,Pune,Organic,iOS,power
8695,2024-02-09,Pune,Organic,iOS,occasional
8696,2024-02-06,Delhi,Instagram Ads,iOS,occasional
8697,2024-02-02,Hyderabad,Instagram Ads,Android,one_time
8698,2024-02-03,Pune,Organic,Android,occasional
8699,2024-01-01,Pune,Referral,Android,occasional
8700,2024-02-19,Bangalore,Referral,Android,occasional
8701,2024-02-09,Pune,Organic,iOS,one_time
8702,2024-03-02,Delhi,Organic,iOS,one_time
8703,2024-02-28,Pune,Referral,iOS,regular
8704,2024-03-26,Delhi,Referral,iOS,regular
8705,2024-01-24,Mumbai,Referral,Android,regular
8706,2024-01-06,Delhi,Instagram Ads,iOS,occasional
8707,2024-01-24,Hyderabad,Google Ads,Android,occasional
8708,2024-03-27,Delhi,Organic,iOS,occasional
8709,2024-03-06,Hyderabad,Referral,Android,power
8710,2024-02-04,Bangalore,Referral,Android,occasional
8711,2024-03-26,Bangalore,Google Ads,iOS,one_time
8712,2024-03-20,Delhi,Instagram Ads,iOS,regular
8713,2024-02-29,Mumbai,Organic,Android,occasional
8714,2024-03-28,Bangalore,Google Ads,Android,occasional
8715,2024-02-29,Hyderabad,Instagram Ads,Android,one_time
8716,2024-02-22,Mumbai,Referral,iOS,one_time
8717,2024-02-22,Pune,Referral,Android,occasional
8718,2024-01-05,Pune,Google Ads,iOS,occasional
8719,2024-01-26,Bangalore,Referral,iOS,one_time
8720,2024-03-16,Bangalore,Instagram Ads,Android,occasional
8721,2024-02-22,Bangalore,Google Ads,iOS,regular
8722,2024-01-07,Delhi,Referral,Android,occasional
8723,2024-01-20,Hyderabad,Referral,iOS,regular
8724,2024-03-25,Hyderabad,Google Ads,iOS,regular
8725,2024-02-03,Bangalore,Referral,iOS,one_time
8726,2024-02-19,Pune,Google Ads,iOS,occasional
8727,2024-02-26,Mumbai,Google Ads,iOS,occasional
8728,2024-03-21,Delhi,Google Ads,iOS,regular
8729,2024-02-02,Bangalore,Organic,Android,regular
8730,2024-02-02,Mumbai,Google Ads,Android,regular
8731,2024-02-26,Hyderabad,Instagram Ads,Android,regular
8732,2024-03-12,Bangalore,Referral,iOS,occasional
8733,2024-01-30,Pune,Google Ads,iOS,regular
8734,2024-01-04,Delhi,Referral,iOS,occasional
8735,2024-02-05,Pune,Organic,iOS,regular
8736,2024-03-08,Mumbai,Google Ads,Android,one_time
8737,2024-03-09,Delhi,Instagram Ads,iOS,regular
8738,2024-02-21,Pune,Instagram Ads,Android,power
8739,2024-03-18,Mumbai,Instagram Ads,iOS,power
8740,2024-03-17,Hyderabad,Google Ads,Android,occasional
8741,2024-03-30,Bangalore,Organic,iOS,occasional
8742,2024-01-29,Hyderabad,Instagram Ads,Android,occasional
8743,2024-02-05,Mumbai,Google Ads,Android,occasional
8744,2024-02-19,Delhi,Instagram Ads,iOS,power
8745,2024-01-04,Bangalore,Organic,Android,occasional
8746,2024-01-19,Hyderabad,Google Ads,Android,occasional
8747,2024-03-09,Hyderabad,Referral,Android,regular
8748,2024-01-26,Bangalore,Referral,iOS,regular
8749,2024-02-05,Hyderabad,Google Ads,iOS,regular
8750,2024-02-25,Mumbai,Instagram Ads,Android,regular
8751,2024-01-18,Hyderabad,Instagram Ads,iOS,occasional
8752,2024-02-03,Mumbai,Google Ads,Android,regular
8753,2024-01-07,Pune,Google Ads,Android,regular
8754,2024-01-07,Mumbai,Organic,Android,regular
8755,2024-03-21,Hyderabad,Referral,Android,one_time
8756,2024-03-02,Pune,Organic,iOS,one_time
8757,2024-01-15,Hyderabad,Google Ads,iOS,regular
8758,2024-03-16,Hyderabad,Referral,iOS,regular
8759,2024-01-26,Pune,Instagram Ads,Android,regular
8760,2024-01-03,Hyderabad,Organic,iOS,occasional
8761,2024-02-02,Delhi,Google Ads,iOS,power
8762,2024-03-24,Bangalore,Google Ads,iOS,occasional
8763,2024-03-08,Pune,Instagram Ads,iOS,occasional
8764,2024-01-03,Bangalore,Instagram Ads,iOS,one_time
8765,2024-01-05,Delhi,Referral,Android,regular
8766,2024-02-21,Pune,Referral,iOS,one_time
8767,2024-02-25,Hyderabad,Organic,iOS,occasional
8768,2024-01-11,Pune,Organic,Android,regular
8769,2024-03-17,Delhi,Instagram Ads,iOS,regular
8770,2024-01-13,Delhi,Organic,Android,regular
8771,2024-01-25,Hyderabad,Referral,iOS,regular
8772,2024-02-16,Pune,Google Ads,Android,regular
8773,2024-03-30,Delhi,Instagram Ads,iOS,occasional
8774,2024-02-22,Pune,Referral,Android,occasional
8775,2024-02-12,Pune,Organic,iOS,one_time
8776,2024-03-15,Mumbai,Organic,iOS,regular
8777,2024-03-23,Bangalore,Organic,Android,one_time
8778,2024-02-24,Bangalore,Organic,iOS,regular
8779,2024-01-05,Hyderabad,Instagram Ads,iOS,occasional
8780,2024-02-26,Pune,Google Ads,Android,regular
8781,2024-01-02,Delhi,Google Ads,iOS,regular
8782,2024-02-29,Delhi,Referral,iOS,one_time
8783,2024-03-25,Bangalore,Organic,iOS,regular
8784,2024-02-03,Pune,Instagram Ads,iOS,occasional
8785,2024-01-24,Pune,Organic,Android,occasional
8786,2024-01-25,Mumbai,Referral,Android,occasional
8787,2024-03-25,Hyderabad,Google Ads,Android,occasional
8788,2024-01-11,Hyderabad,Referral,iOS,occasional
8789,2024-03-20,Pune,Google Ads,iOS,power
8790,2024-02-04,Mumbai,Google Ads,Android,occasional
8791,2024-01-04,Delhi,Instagram Ads,Android,one_time
8792,2024-02-29,Bangalore,Referral,Android,power
8793,2024-02-13,Delhi,Referral,Android,regular
8794,2024-01-16,Bangalore,Instagram Ads,Android,occasional
8795,2024-03-24,Mumbai,Instagram Ads,iOS,occasional
8796,2024-02-18,Delhi,Instagram Ads,Android,occasional
8797,2024-03-17,Delhi,Instagram Ads,iOS,regular
8798,2024-02-21,Bangalore,Google Ads,Android,occasional
8799,2024-02-01,Mumbai,Referral,Android,regular
8800,2024-02-15,Bangalore,Organic,Android,occasional
8801,2024-03-28,Hyderabad,Instagram Ads,Android,occasional
8802,2024-01-04,Mumbai,Instagram Ads,iOS,regular
8803,2024-01-28,Mumbai,Google Ads,Android,occasional
8804,2024-01-03,Bangalore,Instagram Ads,Android,one_time
8805,2024-01-11,Pune,Instagram Ads,Android,occasional
8806,2024-03-29,Hyderabad,Instagram Ads,Android,one_time
8807,2024-02-08,Pune,Organic,Android,occasional
8808,2024-03-13,Delhi,Organic,iOS,occasional
8809,2024-02-08,Pune,Google Ads,iOS,power
8810,2024-01-28,Pune,Google Ads,iOS,regular
8811,2024-03-03,Pune,Referral,Android,regular
8812,2024-03-16,Pune,Instagram Ads,iOS,occasional
8813,2024-02-12,Bangalore,Instagram Ads,Android,one_time
8814,2024-02-17,Mumbai,Instagram Ads,iOS,regular
8815,2024-01-19,Delhi,Instagram Ads,iOS,occasional
8816,2024-02-05,Delhi,Google Ads,Android,occasional
8817,2024-03-05,Bangalore,Instagram Ads,iOS,occasional
8818,2024-02-16,Hyderabad,Referral,Android,regular
8819,2024-02-13,Bangalore,Organic,Android,occasional
8820,2024-01-07,Pune,Organic,iOS,regular
8821,2024-03-20,Bangalore,Google Ads,iOS,power
8822,2024-03-05,Hyderabad,Referral,Android,one_time
8823,2024-03-27,Bangalore,Organic,iOS,regular
8824,2024-03-06,Pune,Google Ads,Android,power
8825,2024-02-11,Mumbai,Instagram Ads,iOS,one_time
8826,2024-02-06,Hyderabad,Google Ads,Android,regular
8827,2024-01-31,Bangalore,Organic,iOS,occasional
8828,2024-02-22,Pune,Google Ads,iOS,regular
8829,2024-02-15,Pune,Instagram Ads,iOS,regular
8830,2024-02-12,Pune,Organic,Android,regular
8831,2024-03-05,Delhi,Instagram Ads,iOS,regular
8832,2024-02-26,Bangalore,Google Ads,iOS,occasional
8833,2024-02-27,Hyderabad,Referral,iOS,occasional
8834,2024-02-17,Pune,Instagram Ads,iOS,occasional
8835,2024-02-06,Mumbai,Instagram Ads,Android,one_time
8836,2024-03-06,Hyderabad,Instagram Ads,iOS,power
8837,2024-03-16,Delhi,Referral,iOS,occasional
8838,2024-03-19,Mumbai,Organic,iOS,occasional
8839,2024-01-08,Bangalore,Google Ads,iOS,one_time
8840,2024-03-17,Bangalore,Google Ads,iOS,power
8841,2024-02-29,Bangalore,Organic,iOS,occasional
8842,2024-02-24,Delhi,Instagram Ads,iOS,one_time
8843,2024-02-23,Hyderabad,Organic,Android,regular
8844,2024-02-12,Bangalore,Instagram Ads,iOS,one_time
8845,2024-01-04,Delhi,Referral,iOS,power
8846,2024-02-27,Bangalore,Organic,iOS,occasional
8847,2024-02-08,Mumbai,Instagram Ads,Android,one_time
8848,2024-03-03,Delhi,Referral,iOS,occasional
8849,2024-02-16,Delhi,Organic,iOS,occasional
8850,2024-02-17,Mumbai,Instagram Ads,iOS,power
8851,2024-01-14,Hyderabad,Organic,Android,one_time
8852,2024-02-13,Bangalore,Google Ads,iOS,occasional
8853,2024-03-12,Delhi,Google Ads,iOS,power
8854,2024-02-15,Pune,Google Ads,iOS,occasional
8855,2024-02-25,Delhi,Organic,iOS,occasional
8856,2024-03-12,Delhi,Instagram Ads,iOS,regular
8857,2024-03-25,Hyderabad,Referral,iOS,regular
8858,2024-03-06,Mumbai,Google Ads,Android,power
8859,2024-02-08,Pune,Organic,Android,occasional
8860,2024-03-05,Hyderabad,Organic,iOS,occasional
8861,2024-01-26,Mumbai,Referral,Android,occasional
8862,2024-02-17,Bangalore,Referral,iOS,one_time
8863,2024-01-21,Mumbai,Referral,Android,one_time
8864,2024-01-29,Hyderabad,Referral,Android,occasional
8865,2024-03-19,Delhi,Organic,iOS,power
8866,2024-01-05,Pune,Google Ads,Android,occasional
8867,2024-01-12,Mumbai,Google Ads,iOS,occasional
8868,2024-03-11,Delhi,Organic,Android,occasional
8869,2024-01-14,Bangalore,Instagram Ads,Android,occasional
8870,2024-01-06,Delhi,Referral,iOS,regular
8871,2024-01-07,Mumbai,Instagram Ads,Android,one_time
8872,2024-03-31,Delhi,Referral,Android,regular
8873,2024-03-04,Pune,Organic,Android,occasional
8874,2024-01-01,Delhi,Referral,Android,power
8875,2024-03-24,Mumbai,Instagram Ads,iOS,one_time
8876,2024-02-06,Hyderabad,Organic,iOS,regular
8877,2024-02-27,Hyderabad,Referral,Android,power
8878,2024-02-04,Delhi,Organic,Android,regular
8879,2024-02-08,Pune,Organic,Android,regular
8880,2024-02-07,Delhi,Referral,iOS,regular
8881,2024-02-07,Hyderabad,Google Ads,Android,occasional
8882,2024-02-22,Bangalore,Google Ads,Android,occasional
8883,2024-02-02,Hyderabad,Instagram Ads,Android,power
8884,2024-03-04,Pune,Referral,iOS,regular
8885,2024-01-31,Hyderabad,Google Ads,Android,one_time
8886,2024-03-28,Pune,Referral,iOS,occasional
8887,2024-02-08,Bangalore,Instagram Ads,iOS,occasional
8888,2024-02-19,Pune,Referral,Android,occasional
8889,2024-02-09,Bangalore,Referral,Android,regular
8890,2024-03-13,Pune,Google Ads,Android,power
8891,2024-01-12,Bangalore,Google Ads,iOS,regular
8892,2024-02-21,Bangalore,Instagram Ads,Android,one_time
8893,2024-03-19,Bangalore,Organic,Android,one_time
8894,2024-03-21,Hyderabad,Organic,iOS,occasional
8895,2024-02-04,Pune,Referral,iOS,power
8896,2024-02-23,Pune,Organic,Android,regular
8897,2024-03-25,Pune,Instagram Ads,Android,regular
8898,2024-03-14,Delhi,Instagram Ads,Android,occasional
8899,2024-02-04,Hyderabad,Referral,Android,power
8900,2024-01-24,Mumbai,Instagram Ads,iOS,one_time
8901,2024-01-27,Delhi,Referral,iOS,regular
8902,2024-01-07,Hyderabad,Organic,Android,one_time
8903,2024-03-06,Hyderabad,Referral,iOS,occasional
8904,2024-03-31,Pune,Google Ads,iOS,occasional
8905,2024-03-05,Delhi,Organic,iOS,occasional
8906,2024-02-12,Bangalore,Referral,iOS,occasional
8907,2024-03-27,Hyderabad,Referral,iOS,occasional
8908,2024-02-28,Pune,Referral,Android,occasional
8909,2024-01-07,Bangalore,Google Ads,Android,occasional
8910,2024-01-17,Hyderabad,Referral,iOS,one_time
8911,2024-02-03,Bangalore,Google Ads,Android,occasional
8912,2024-02-23,Delhi,Instagram Ads,iOS,occasional
8913,2024-01-05,Bangalore,Referral,Android,one_time
8914,2024-02-02,Hyderabad,Google Ads,Android,regular
8915,2024-02-02,Bangalore,Instagram Ads,Android,power
8916,2024-01-08,Bangalore,Instagram Ads,Android,occasional
8917,2024-03-28,Pune,Referral,iOS,occasional
8918,2024-02-02,Hyderabad,Organic,iOS,one_time
8919,2024-01-18,Mumbai,Instagram Ads,iOS,occasional
8920,2024-01-11,Pune,Organic,iOS,occasional
8921,2024-03-26,Mumbai,Google Ads,iOS,occasional
8922,2024-02-17,Mumbai,Instagram Ads,Android,power
8923,2024-02-10,Pune,Google Ads,Android,occasional
8924,2024-03-10,Mumbai,Google Ads,Android,one_time
8925,2024-01-24,Delhi,Referral,iOS,regular
8926,2024-02-22,Delhi,Instagram Ads,iOS,occasional
8927,2024-03-26,Pune,Organic,iOS,occasional
8928,2024-01-17,Delhi,Instagram Ads,Android,regular
8929,2024-01-01,Hyderabad,Organic,Android,regular
8930,2024-03-03,Mumbai,Organic,iOS,one_time
8931,2024-01-20,Delhi,Organic,iOS,regular
8932,2024-02-14,Hyderabad,Google Ads,iOS,regular
8933,2024-02-16,Pune,Organic,iOS,regular
8934,2024-01-17,Hyderabad,Organic,Android,occasional
8935,2024-02-14,Pune,Referral,Android,occasional
8936,2024-01-15,Bangalore,Instagram Ads,iOS,occasional
8937,2024-03-05,Delhi,Organic,iOS,power
8938,2024-01-01,Hyderabad,Referral,iOS,one_time
8939,2024-01-16,Delhi,Organic,iOS,regular
8940,2024-01-10,Mumbai,Instagram Ads,Android,regular
8941,2024-01-14,Hyderabad,Referral,iOS,occasional
8942,2024-02-13,Delhi,Referral,Android,regular
8943,2024-02-06,Hyderabad,Instagram Ads,Android,one_time
8944,2024-01-06,Bangalore,Instagram Ads,Android,one_time
8945,2024-03-19,Delhi,Referral,iOS,regular
8946,2024-02-01,Mumbai,Instagram Ads,iOS,one_time
8947,2024-02-24,Hyderabad,Google Ads,iOS,occasional
8948,2024-01-06,Delhi,Instagram Ads,Android,one_time
8949,2024-02-21,Mumbai,Referral,iOS,regular
8950,2024-02-13,Pune,Organic,iOS,occasional
8951,2024-01-19,Bangalore,Referral,iOS,regular
8952,2024-02-12,Bangalore,Instagram Ads,iOS,one_time
8953,2024-02-28,Delhi,Organic,Android,power
8954,2024-02-21,Hyderabad,Organic,Android,occasional
8955,2024-02-28,Bangalore,Organic,Android,regular
8956,2024-01-01,Bangalore,Referral,iOS,regular
8957,2024-01-06,Hyderabad,Organic,iOS,occasional
8958,2024-02-29,Mumbai,Organic,Android,one_time
8959,2024-01-11,Pune,Organic,iOS,occasional
8960,2024-02-28,Pune,Instagram Ads,Android,one_time
8961,2024-01-31,Bangalore,Instagram Ads,Android,regular
8962,2024-03-30,Delhi,Organic,iOS,occasional
8963,2024-02-04,Pune,Google Ads,iOS,occasional
8964,2024-01-11,Hyderabad,Google Ads,iOS,power
8965,2024-01-08,Hyderabad,Google Ads,Android,occasional
8966,2024-01-19,Mumbai,Instagram Ads,Android,occasional
8967,2024-01-19,Bangalore,Instagram Ads,iOS,occasional
8968,2024-03-28,Bangalore,Referral,iOS,occasional
8969,2024-03-21,Bangalore,Organic,Android,occasional
8970,2024-01-19,Mumbai,Google Ads,Android,power
8971,2024-03-24,Mumbai,Google Ads,iOS,regular
8972,2024-03-10,Pune,Organic,iOS,occasional
8973,2024-01-13,Mumbai,Instagram Ads,Android,regular
8974,2024-02-06,Hyderabad,Google Ads,Android,power
8975,2024-01-29,Hyderabad,Instagram Ads,Android,occasional
