user_id,total_sessions,total_orders,user_segment
8908,5,1,Occasional User
8909,3,1,Occasional User
8910,1,0,Inactive
8911,3,1,Occasional User
8912,5,0,Inactive
8913,1,1,Occasional User
8914,8,0,Inactive
8915,9,2,Occasional User
8916,4,2,Occasional User
8918,1,1,Occasional User
8919,5,2,Occasional User
8920,4,1,Occasional User
8921,1,0,Inactive
8922,10,2,Occasional User
8923,6,1,Occasional User
8924,2,0,Inactive
8925,6,0,Inactive
8926,6,0,Inactive
8927,1,0,Inactive
8928,6,1,Occasional User
8929,10,1,Occasional User
8930,1,0,Inactive
8931,10,4,Regular User
8932,9,2,Occasional User
8933,6,1,Occasional User
8934,6,2,Occasional User
8935,3,1,Occasional User
8936,4,0,Inactive
8937,8,0,Inactive
8938,2,0,Inactive
8939,8,0,Inactive
8940,9,0,Inactive
8941,4,2,Occasional User
8942,9,2,Occasional User
8943,1,0,Inactive
8944,1,0,Inactive
8945,2,0,Inactive
8946,2,0,Inactive
8947,5,1,Occasional User
8948,1,0,Inactive
8949,6,2,Occasional User
8950,4,1,Occasional User
8951,8,0,Inactive
8952,1,0,Inactive
8953,6,1,Occasional User
8954,4,1,Occasional User
8955,6,3,Regular User
8956,8,0,Inactive
8957,6,0,Inactive
8958,2,0,Inactive
8959,4,2,Occasional User
8960,2,1,Occasional User
8961,6,0,Inactive
8963,6,1,Occasional User
8964,16,4,Regular User
8965,3,2,Occasional User
8966,6,0,Inactive
8967,3,0,Inactive
8969,1,0,Inactive
8970,14,4,Regular User
8971,1,0,Inactive
8972,5,0,Inactive
8973,7,3,Regular User
8974,13,2,Occasional User
8975,4,1,Occasional User
8976,5,0,Inactive
8977,1,0,Inactive
8979,3,1,Occasional User
8980,7,1,Occasional User
8981,6,1,Occasional User
8982,5,2,Occasional User
8983,3,0,Inactive
8984,6,1,Occasional User
8985,8,2,Occasional User
8986,5,2,Occasional User
8987,2,0,Inactive
8988,2,1,Occasional User
8989,2,0,Inactive
8990,1,0,Inactive
8991,8,1,Occasional User
8992,4,1,Occasional User
8993,1,0,Inactive
8994,3,2,Occasional User
8995,5,0,Inactive
8996,3,0,Inactive
8997,7,2,Occasional User
8998,1,0,Inactive
8999,6,3,Regular User
9000,2,0,Inactive
9001,2,1,Occasional User
9002,1,0,Inactive
9003,4,1,Occasional User
9004,3,1,Occasional User
9005,4,2,Occasional User
9006,10,2,Occasional User
9007,8,1,Occasional User
9008,4,0,Inactive
9009,3,2,Occasional User
9010,6,3,Regular User
9011,9,3,Regular User
9012,5,1,Occasional User
9013,13,3,Regular User
9014,1,0,Inactive
9015,6,3,Regular User
9016,1,1,Occasional User
9017,8,1,Occasional User
9018,2,0,Inactive
9020,6,0,Inactive
9021,10,2,Occasional User
9022,1,0,Inactive
9023,5,1,Occasional User
9024,7,2,Occasional User
9025,6,0,Inactive
9026,6,0,Inactive
9027,4,2,Occasional User
9028,5,3,Regular User
9029,1,0,Inactive
9030,4,0,Inactive
9031,7,2,Occasional User
9032,4,0,Inactive
9033,9,2,Occasional User
9034,1,0,Inactive
9036,1,0,Inactive
9037,8,4,Regular User
9038,1,0,Inactive
9039,6,1,Occasional User
9040,2,0,Inactive
9041,3,0,Inactive
9042,1,0,Inactive
9043,2,0,Inactive
9044,10,2,Occasional User
9045,5,2,Occasional User
9046,13,3,Regular User
9047,9,1,Occasional User
9048,2,0,Inactive
9049,1,0,Inactive
9050,2,1,Occasional User
9051,1,0,Inactive
9052,3,0,Inactive
9053,18,4,Regular User
9054,7,1,Occasional User
9055,5,1,Occasional User
9056,1,1,Occasional User
9057,1,0,Inactive
9058,2,0,Inactive
9059,9,0,Inactive
9061,1,1,Occasional User
9062,1,0,Inactive
9063,6,0,Inactive
9064,1,1,Occasional User
9065,2,1,Occasional User
9066,4,2,Occasional User
9067,7,0,Inactive
9068,3,0,Inactive
9069,5,0,Inactive
9070,9,4,Regular User
9071,2,0,Inactive
9072,5,0,Inactive
9073,4,1,Occasional User
9074,5,1,Occasional User
9075,3,0,Inactive
9076,4,0,Inactive
9077,6,1,Occasional User
9078,5,1,Occasional User
9079,4,1,Occasional User
9080,6,2,Occasional User
9081,10,2,Occasional User
9082,1,0,Inactive
9083,10,4,Regular User
9084,6,1,Occasional User
9085,6,0,Inactive
9086,8,0,Inactive
9088,1,1,Occasional User
9089,1,0,Inactive
9090,5,2,Occasional User
9091,6,1,Occasional User
9092,10,0,Inactive
9093,6,0,Inactive
9094,6,2,Occasional User
9095,5,0,Inactive
9096,2,1,Occasional User
9097,1,0,Inactive
9098,9,1,Occasional User
9099,2,0,Inactive
9100,1,0,Inactive
9101,5,1,Occasional User
9102,4,0,Inactive
9103,9,2,Occasional User
9104,3,0,Inactive
9105,6,1,Occasional User
9106,6,0,Inactive
9108,2,0,Inactive
9109,5,1,Occasional User
9110,4,1,Occasional User
9111,2,1,Occasional User
9112,6,1,Occasional User
9113,2,0,Inactive
9114,3,0,Inactive
9115,10,4,Regular User
9117,5,1,Occasional User
9118,2,0,Inactive
9119,1,0,Inactive
9120,1,0,Inactive
9121,1,0,Inactive
9122,5,0,Inactive
9123,1,1,Occasional User
9124,1,0,Inactive
9125,9,1,Occasional User
9126,1,0,Inactive
9127,3,0,Inactive
9128,5,0,Inactive
9129,3,0,Inactive
9130,1,0,Inactive
9131,6,1,Occasional User
9132,5,2,Occasional User
9133,5,0,Inactive
9134,6,2,Occasional User
9135,4,1,Occasional User
9136,5,1,Occasional User
9137,4,1,Occasional User
9138,2,0,Inactive
9140,3,0,Inactive
9141,4,0,Inactive
9142,1,1,Occasional User
9144,3,1,Occasional User
9145,3,1,Occasional User
9146,5,1,Occasional User
9147,6,0,Inactive
9148,4,1,Occasional User
9149,3,1,Occasional User
9151,6,1,Occasional User
9152,4,0,Inactive
9153,1,0,Inactive
9154,5,0,Inactive
9155,8,1,Occasional User
9156,9,1,Occasional User
9157,2,0,Inactive
9158,6,0,Inactive
9160,5,0,Inactive
9161,2,0,Inactive
9162,3,3,Regular User
9163,3,2,Occasional User
9164,1,0,Inactive
9165,2,1,Occasional User
9167,2,2,Occasional User
9168,3,0,Inactive
9169,5,0,Inactive
9170,6,1,Occasional User
9171,7,2,Occasional User
9173,10,2,Occasional User
9174,18,4,Regular User
9175,7,1,Occasional User
9176,8,1,Occasional User
9177,7,1,Occasional User
9178,2,0,Inactive
9179,6,0,Inactive
9180,7,1,Occasional User
9181,4,0,Inactive
9182,4,2,Occasional User
9183,2,0,Inactive
9184,3,0,Inactive
9185,4,0,Inactive
9186,3,2,Occasional User
9187,4,1,Occasional User
9188,13,2,Occasional User
9189,2,1,Occasional User
9190,1,0,Inactive
9191,2,0,Inactive
9192,14,3,Regular User
9193,1,0,Inactive
9194,1,0,Inactive
9195,2,0,Inactive
9196,12,0,Inactive
9197,4,2,Occasional User
9198,1,0,Inactive
9199,4,1,Occasional User
9200,5,2,Occasional User
9201,2,0,Inactive
9202,6,1,Occasional User
9203,3,1,Occasional User
9204,3,0,Inactive
9205,2,0,Inactive
9206,16,5,Regular User
9207,4,1,Occasional User
9208,5,1,Occasional User
9209,5,4,Regular User
9210,3,1,Occasional User
9211,2,0,Inactive
9212,1,1,Occasional User
9213,1,0,Inactive
9214,1,0,Inactive
9215,6,1,Occasional User
9216,3,1,Occasional User
9217,6,0,Inactive
9218,2,0,Inactive
9219,1,0,Inactive
9220,3,0,Inactive
9221,2,0,Inactive
9222,5,2,Occasional User
9223,3,0,Inactive
9224,5,1,Occasional User
9225,2,0,Inactive
9226,2,2,Occasional User
9227,6,0,Inactive
9228,1,1,Occasional User
9229,9,2,Occasional User
9230,2,1,Occasional User
9231,3,1,Occasional User
9232,6,2,Occasional User
9233,1,0,Inactive
9234,5,2,Occasional User
9235,3,0,Inactive
9236,7,4,Regular User
9237,18,4,Regular User
9238,7,1,Occasional User
9239,5,0,Inactive
9240,5,1,Occasional User
9241,6,3,Regular User
9242,5,1,Occasional User
9243,6,1,Occasional User
9244,6,1,Occasional User
9245,1,1,Occasional User
9246,1,1,Occasional User
9247,3,0,Inactive
9248,5,1,Occasional User
9249,10,0,Inactive
9250,8,0,Inactive
9251,16,3,Regular User
9252,4,1,Occasional User
9254,7,4,Regular User
9255,5,3,Regular User
9256,7,1,Occasional User
9257,6,1,Occasional User
9258,9,1,Occasional User
9259,4,1,Occasional User
9260,7,1,Occasional User
9261,4,0,Inactive
9262,6,1,Occasional User
9263,4,1,Occasional User
9264,6,0,Inactive
9265,2,0,Inactive
9266,17,7,Regular User
9267,5,1,Occasional User
9268,10,1,Occasional User
9269,9,2,Occasional User
9270,4,0,Inactive
9271,10,4,Regular User
9272,3,2,Occasional User
9273,6,2,Occasional User
9274,9,0,Inactive
9275,3,1,Occasional User
9276,9,0,Inactive
9277,1,0,Inactive
9278,5,1,Occasional User
9279,2,1,Occasional User
9280,3,1,Occasional User
9281,6,1,Occasional User
9282,2,1,Occasional User
9283,5,2,Occasional User
9284,15,2,Occasional User
9285,1,1,Occasional User
9286,4,2,Occasional User
9287,4,1,Occasional User
9288,2,0,Inactive
9289,6,1,Occasional User
9290,6,0,Inactive
9291,3,0,Inactive
9292,5,2,Occasional User
9293,3,1,Occasional User
9294,2,1,Occasional User
9295,1,0,Inactive
9296,2,1,Occasional User
9297,1,1,Occasional User
9298,2,0,Inactive
9299,2,0,Inactive
9300,15,1,Occasional User
9301,9,2,Occasional User
9302,4,1,Occasional User
9304,4,2,Occasional User
9305,4,0,Inactive
9306,9,2,Occasional User
9307,9,0,Inactive
9308,6,0,Inactive
9309,8,2,Occasional User
9311,7,2,Occasional User
9312,5,3,Regular User
9313,5,2,Occasional User
9314,8,1,Occasional User
9315,4,3,Regular User
9316,11,3,Regular User
9317,1,0,Inactive
9318,7,1,Occasional User
9319,6,1,Occasional User
9320,5,0,Inactive
9321,7,2,Occasional User
9322,1,0,Inactive
9323,6,2,Occasional User
9324,1,0,Inactive
9325,8,2,Occasional User
9326,1,0,Inactive
9327,4,1,Occasional User
9328,8,0,Inactive
9329,5,1,Occasional User
9330,2,0,Inactive
9331,5,0,Inactive
9332,4,1,Occasional User
9333,3,1,Occasional User
9334,6,0,Inactive
9335,1,0,Inactive
9336,7,1,Occasional User
9338,1,0,Inactive
9339,10,3,Regular User
9340,6,5,Regular User
9341,3,0,Inactive
9343,2,0,Inactive
9344,6,2,Occasional User
9345,10,3,Regular User
9346,2,1,Occasional User
9348,1,1,Occasional User
9349,3,1,Occasional User
9350,1,0,Inactive
9351,7,1,Occasional User
9352,8,2,Occasional User
9353,2,1,Occasional User
9354,1,1,Occasional User
9355,10,4,Regular User
9356,6,2,Occasional User
9357,1,0,Inactive
9358,9,1,Occasional User
9359,2,2,Occasional User
9361,5,0,Inactive
9362,2,0,Inactive
9363,6,1,Occasional User
9364,9,6,Regular User
9365,6,1,Occasional User
9366,3,0,Inactive
9367,5,0,Inactive
9368,2,0,Inactive
9369,3,0,Inactive
9370,4,1,Occasional User
9371,3,0,Inactive
9372,6,2,Occasional User
9373,14,4,Regular User
9374,1,0,Inactive
9375,1,0,Inactive
9376,10,2,Occasional User
9377,4,1,Occasional User
9378,3,1,Occasional User
9379,2,1,Occasional User
9380,10,2,Occasional User
9381,1,0,Inactive
9382,6,0,Inactive
9383,4,0,Inactive
9384,9,2,Occasional User
9385,6,0,Inactive
9386,1,1,Occasional User
9387,2,0,Inactive
9388,7,0,Inactive
9390,5,0,Inactive
9391,1,0,Inactive
9392,1,1,Occasional User
9393,3,0,Inactive
9394,3,1,Occasional User
9395,8,3,Regular User
9396,9,3,Regular User
9397,6,2,Occasional User
9398,4,0,Inactive
9399,3,0,Inactive
9400,9,1,Occasional User
9401,2,0,Inactive
9402,8,1,Occasional User
9403,3,1,Occasional User
9404,10,2,Occasional User
9406,5,1,Occasional User
9407,9,3,Regular User
9408,4,0,Inactive
9409,8,0,Inactive
9410,6,2,Occasional User
9412,4,1,Occasional User
9413,5,0,Inactive
9414,9,0,Inactive
9415,5,0,Inactive
9416,20,4,Regular User
9417,1,1,Occasional User
9418,6,0,Inactive
9419,4,0,Inactive
9420,3,0,Inactive
9421,2,1,Occasional User
9422,1,0,Inactive
9423,3,0,Inactive
9424,4,0,Inactive
9425,2,0,Inactive
9426,5,1,Occasional User
9427,6,3,Regular User
9428,2,0,Inactive
9429,4,0,Inactive
9430,2,0,Inactive
9431,2,0,Inactive
9432,10,3,Regular User
9433,3,1,Occasional User
9434,10,3,Regular User
9435,6,2,Occasional User
9437,5,2,Occasional User
9438,8,3,Regular User
9439,5,0,Inactive
9440,6,0,Inactive
9441,6,1,Occasional User
9442,4,0,Inactive
9443,7,1,Occasional User
9444,10,2,Occasional User
9445,5,0,Inactive
9446,12,3,Regular User
9447,1,1,Occasional User
9448,1,0,Inactive
9449,7,2,Occasional User
9450,7,2,Occasional User
9452,1,1,Occasional User
9453,7,3,Regular User
9454,3,0,Inactive
9456,1,0,Inactive
9457,8,1,Occasional User
9458,2,0,Inactive
9459,5,2,Occasional User
9460,8,2,Occasional User
9461,2,1,Occasional User
9462,13,0,Inactive
9463,5,1,Occasional User
9464,4,2,Occasional User
9465,2,0,Inactive
9466,2,1,Occasional User
9467,1,0,Inactive
9468,1,0,Inactive
9469,1,0,Inactive
9470,8,1,Occasional User
9471,6,2,Occasional User
9472,4,2,Occasional User
9473,1,0,Inactive
9474,9,0,Inactive
9475,1,0,Inactive
9476,2,0,Inactive
9477,1,0,Inactive
9478,2,1,Occasional User
9479,5,0,Inactive
9480,8,5,Regular User
9481,3,0,Inactive
9482,9,2,Occasional User
9483,2,1,Occasional User
9484,2,1,Occasional User
9485,2,1,Occasional User
9486,3,1,Occasional User
9487,7,1,Occasional User
9488,2,0,Inactive
9489,1,1,Occasional User
9490,2,0,Inactive
9491,1,0,Inactive
9492,3,1,Occasional User
9493,6,2,Occasional User
9494,3,0,Inactive
9495,3,0,Inactive
9496,3,0,Inactive
9497,3,1,Occasional User
9498,4,0,Inactive
9499,2,0,Inactive
9500,1,1,Occasional User
9501,6,2,Occasional User
9502,5,1,Occasional User
9503,2,0,Inactive
9504,1,0,Inactive
9505,10,1,Occasional User
9506,5,1,Occasional User
9507,8,1,Occasional User
9508,2,0,Inactive
9509,5,1,Occasional User
9510,9,5,Regular User
9511,4,0,Inactive
9512,5,1,Occasional User
9513,13,2,Occasional User
9515,5,2,Occasional User
9516,8,2,Occasional User
9517,3,2,Occasional User
9518,3,0,Inactive
9519,4,2,Occasional User
9520,7,1,Occasional User
9521,9,0,Inactive
9522,6,1,Occasional User
9523,1,0,Inactive
9524,3,3,Regular User
9525,9,2,Occasional User
9526,5,0,Inactive
9527,2,0,Inactive
9528,15,1,Occasional User
9529,1,0,Inactive
9530,1,0,Inactive
9531,9,3,Regular User
9532,1,0,Inactive
9533,9,2,Occasional User
9534,2,1,Occasional User
9535,4,1,Occasional User
9536,4,2,Occasional User
9537,5,2,Occasional User
9538,4,0,Inactive
9539,17,2,Occasional User
9540,4,0,Inactive
9541,6,1,Occasional User
9542,8,1,Occasional User
9543,7,2,Occasional User
9544,5,1,Occasional User
9547,10,1,Occasional User
9548,13,4,Regular User
9549,4,1,Occasional User
9550,1,0,Inactive
9551,10,1,Occasional User
9552,2,0,Inactive
9553,6,3,Regular User
9554,6,1,Occasional User
9555,2,0,Inactive
9557,3,1,Occasional User
9558,6,2,Occasional User
9559,4,0,Inactive
9560,4,2,Occasional User
9561,1,0,Inactive
9562,12,4,Regular User
9563,5,0,Inactive
9564,3,1,Occasional User
9565,7,1,Occasional User
9566,7,0,Inactive
9567,2,0,Inactive
9568,1,1,Occasional User
9569,3,0,Inactive
9570,2,0,Inactive
9571,5,1,Occasional User
9572,7,4,Regular User
9574,10,1,Occasional User
9575,1,0,Inactive
9576,8,2,Occasional User
9577,4,1,Occasional User
9578,4,0,Inactive
9579,15,4,Regular User
9580,7,0,Inactive
9581,9,1,Occasional User
9582,3,0,Inactive
9583,6,1,Occasional User
9584,9,1,Occasional User
9585,1,0,Inactive
9586,2,1,Occasional User
9587,7,2,Occasional User
9588,5,2,Occasional User
9589,3,0,Inactive
9590,4,0,Inactive
9591,3,1,Occasional User
9592,7,1,Occasional User
9593,5,0,Inactive
9594,5,2,Occasional User
9596,7,0,Inactive
9597,6,1,Occasional User
9598,9,0,Inactive
9599,6,0,Inactive
9600,8,2,Occasional User
9601,6,2,Occasional User
9602,4,1,Occasional User
9603,3,0,Inactive
9604,15,1,Occasional User
9605,5,2,Occasional User
9606,4,1,Occasional User
9607,2,0,Inactive
9608,4,1,Occasional User
9609,6,0,Inactive
9610,4,0,Inactive
9611,3,0,Inactive
9612,7,3,Regular User
9613,2,1,Occasional User
9614,7,1,Occasional User
9615,1,0,Inactive
9616,2,0,Inactive
9617,2,2,Occasional User
9618,1,0,Inactive
9619,5,1,Occasional User
9620,8,3,Regular User
9621,4,2,Occasional User
9622,12,1,Occasional User
9623,10,0,Inactive
9624,5,1,Occasional User
9625,1,1,Occasional User
9626,4,1,Occasional User
9628,1,0,Inactive
9629,5,0,Inactive
9630,9,0,Inactive
9631,8,2,Occasional User
9632,6,1,Occasional User
9633,1,0,Inactive
9634,4,0,Inactive
9635,8,1,Occasional User
9636,7,0,Inactive
9637,1,0,Inactive
9638,3,0,Inactive
9639,4,1,Occasional User
9640,8,2,Occasional User
9642,3,1,Occasional User
9643,8,1,Occasional User
9644,7,1,Occasional User
9645,8,1,Occasional User
9646,3,1,Occasional User
9647,5,0,Inactive
9648,3,1,Occasional User
9649,3,0,Inactive
9650,10,2,Occasional User
9651,6,2,Occasional User
9652,6,0,Inactive
9653,7,1,Occasional User
9654,2,0,Inactive
9657,2,0,Inactive
9658,1,0,Inactive
9659,5,0,Inactive
9660,1,1,Occasional User
9661,6,0,Inactive
9662,9,2,Occasional User
9663,10,1,Occasional User
9664,15,5,Regular User
9665,9,3,Regular User
9666,5,1,Occasional User
9667,5,0,Inactive
9668,7,1,Occasional User
9669,6,0,Inactive
9670,5,0,Inactive
9671,1,0,Inactive
9672,3,0,Inactive
9673,8,1,Occasional User
9674,8,1,Occasional User
9675,6,1,Occasional User
9676,3,0,Inactive
9677,2,1,Occasional User
9678,7,2,Occasional User
9679,2,0,Inactive
9680,5,1,Occasional User
9681,5,1,Occasional User
9682,10,2,Occasional User
9683,10,5,Regular User
9684,1,0,Inactive
9685,1,0,Inactive
9686,3,2,Occasional User
9687,8,2,Occasional User
9688,6,2,Occasional User
9689,10,1,Occasional User
9690,1,0,Inactive
9691,2,1,Occasional User
9692,5,2,Occasional User
9693,9,3,Regular User
9694,1,0,Inactive
9695,4,2,Occasional User
9696,1,0,Inactive
9697,7,1,Occasional User
9698,6,1,Occasional User
9699,6,2,Occasional User
9700,1,0,Inactive
9701,3,2,Occasional User
9702,7,2,Occasional User
9704,1,1,Occasional User
9705,3,2,Occasional User
9706,3,1,Occasional User
9707,6,1,Occasional User
9708,6,0,Inactive
9709,9,1,Occasional User
9710,3,2,Occasional User
9711,7,5,Regular User
9712,2,1,Occasional User
9713,6,0,Inactive
9714,6,2,Occasional User
9715,5,0,Inactive
9716,5,0,Inactive
9717,7,0,Inactive
9718,2,0,Inactive
9719,8,3,Regular User
9720,3,0,Inactive
9721,4,1,Occasional User
9722,5,1,Occasional User
9723,4,1,Occasional User
9724,3,2,Occasional User
9726,1,0,Inactive
9727,2,0,Inactive
9728,10,1,Occasional User
9729,7,0,Inactive
9730,6,3,Regular User
9731,9,0,Inactive
9733,6,1,Occasional User
9734,3,0,Inactive
9735,5,1,Occasional User
9736,3,0,Inactive
9737,4,1,Occasional User
9738,10,1,Occasional User
9739,7,0,Inactive
9740,6,1,Occasional User
9741,11,2,Occasional User
9742,4,1,Occasional User
9743,2,0,Inactive
9744,1,0,Inactive
9745,7,1,Occasional User
9746,6,1,Occasional User
9747,6,2,Occasional User
9748,7,2,Occasional User
9749,3,1,Occasional User
9750,1,0,Inactive
9751,6,2,Occasional User
9752,2,0,Inactive
9753,6,2,Occasional User
9754,4,1,Occasional User
9755,1,1,Occasional User
9756,7,2,Occasional User
9757,7,2,Occasional User
9758,2,0,Inactive
9759,7,1,Occasional User
9760,5,1,Occasional User
9761,2,2,Occasional User
9762,6,3,Regular User
9763,1,0,Inactive
9764,1,1,Occasional User
9765,1,0,Inactive
9766,6,3,Regular User
9767,4,1,Occasional User
9768,4,0,Inactive
9769,2,0,Inactive
9770,10,3,Regular User
9771,3,0,Inactive
9772,9,1,Occasional User
9773,6,1,Occasional User
9774,6,0,Inactive
9775,4,2,Occasional User
9776,3,1,Occasional User
9777,3,1,Occasional User
9778,2,1,Occasional User
9779,8,0,Inactive
9780,4,1,Occasional User
9781,9,2,Occasional User
9782,6,1,Occasional User
9783,1,0,Inactive
9784,1,0,Inactive
9785,4,1,Occasional User
9786,5,1,Occasional User
9787,13,2,Occasional User
9788,6,1,Occasional User
9789,4,1,Occasional User
9790,7,1,Occasional User
9791,8,0,Inactive
9792,6,0,Inactive
9793,10,2,Occasional User
9795,6,2,Occasional User
9796,5,0,Inactive
9797,1,1,Occasional User
9798,2,0,Inactive
9799,2,1,Occasional User
9800,2,0,Inactive
9801,3,1,Occasional User
9802,7,4,Regular User
9803,10,1,Occasional User
9804,6,1,Occasional User
9805,5,1,Occasional User
9806,4,2,Occasional User
9807,4,1,Occasional User
9808,6,1,Occasional User
9809,2,0,Inactive
9810,3,0,Inactive
9811,10,5,Regular User
9812,2,1,Occasional User
9813,4,0,Inactive
9814,5,0,Inactive
9815,1,0,Inactive
9816,3,0,Inactive
9817,6,2,Occasional User
9818,3,2,Occasional User
9819,6,0,Inactive
9820,5,1,Occasional User
9821,5,0,Inactive
9822,6,1,Occasional User
9823,6,1,Occasional User
9824,2,1,Occasional User
9825,6,1,Occasional User
9826,6,1,Occasional User
9829,2,0,Inactive
9830,3,1,Occasional User
9831,6,1,Occasional User
9832,1,0,Inactive
9833,7,1,Occasional User
9834,1,0,Inactive
9835,8,2,Occasional User
9836,2,0,Inactive
9837,2,0,Inactive
9838,10,2,Occasional User
9839,3,0,Inactive
9840,1,0,Inactive
9841,2,1,Occasional User
9842,2,0,Inactive
9843,1,0,Inactive
9844,5,1,Occasional User
9845,7,1,Occasional User
9846,4,0,Inactive
9847,2,1,Occasional User
9848,10,1,Occasional User
9849,5,2,Occasional User
9850,4,0,Inactive
9851,4,1,Occasional User
9853,18,6,Regular User
9854,4,1,Occasional User
9855,1,0,Inactive
9856,3,1,Occasional User
9858,4,1,Occasional User
9859,1,1,Occasional User
9860,7,0,Inactive
9861,2,0,Inactive
9862,6,1,Occasional User
9863,1,0,Inactive
9864,1,0,Inactive
9865,6,2,Occasional User
9866,14,3,Regular User
9867,4,1,Occasional User
9868,8,0,Inactive
9869,1,0,Inactive
9870,6,1,Occasional User
9871,8,2,Occasional User
9872,3,0,Inactive
9873,7,0,Inactive
9874,5,2,Occasional User
9875,2,1,Occasional User
9876,1,1,Occasional User
9877,10,3,Regular User
9878,8,2,Occasional User
9879,5,0,Inactive
9880,6,2,Occasional User
9881,3,1,Occasional User
9882,3,0,Inactive
9883,4,0,Inactive
9884,2,0,Inactive
9885,15,3,Regular User
9886,4,1,Occasional User
9887,2,0,Inactive
9888,2,0,Inactive
